Class,Word,Count,Probability
neg,recycles,7,2.07881068271e-05
neg,being,614,0.00182341394169
neg,bueller,2,5.93945909346e-06
neg,recycled,18,5.34551318411e-05
neg,parlay,2,5.93945909346e-06
neg,rover,3,8.90918864019e-06
neg,grounded,5,1.48486477337e-05
neg,excuses,3,8.90918864019e-06
neg,cloris,3,8.90918864019e-06
neg,adroit,1,2.96972954673e-06
neg,overthrow,5,1.48486477337e-05
neg,haystack,1,2.96972954673e-06
neg,dicks,3,8.90918864019e-06
neg,ellen,16,4.75156727477e-05
neg,rejoin,1,2.96972954673e-06
neg,sums,12,3.56367545608e-05
neg,unveil,2,5.93945909346e-06
neg,sumo,2,5.93945909346e-06
neg,traffic,9,2.67275659206e-05
neg,preference,1,2.96972954673e-06
neg,world,372,0.00110473939138
neg,embrassment,1,2.96972954673e-06
neg,postal,3,8.90918864019e-06
neg,sensational,2,5.93945909346e-06
neg,superiority,1,2.96972954673e-06
neg,glamor,1,2.96972954673e-06
neg,satisfactory,8,2.37578363738e-05
neg,superintendent,2,5.93945909346e-06
neg,dilbert,1,2.96972954673e-06
neg,tvs,1,2.96972954673e-06
neg,magma,3,8.90918864019e-06
neg,demeaning,5,1.48486477337e-05
neg,diving,5,1.48486477337e-05
neg,stagecoach,1,2.96972954673e-06
neg,bongos,1,2.96972954673e-06
neg,cavity,1,2.96972954673e-06
neg,seaman,1,2.96972954673e-06
neg,francois,2,5.93945909346e-06
neg,restoring,1,2.96972954673e-06
neg,squabble,5,1.48486477337e-05
neg,macgowan,2,5.93945909346e-06
neg,retains,5,1.48486477337e-05
neg,leadership,4,1.18789181869e-05
neg,thailand,4,1.18789181869e-05
neg,petey,2,5.93945909346e-06
neg,prepared,10,2.96972954673e-05
neg,demarco,1,2.96972954673e-06
neg,exasperating,2,5.93945909346e-06
neg,kroon,1,2.96972954673e-06
neg,hopkins,31,9.20616159486e-05
neg,majorino,2,5.93945909346e-06
neg,frights,4,1.18789181869e-05
neg,niall,1,2.96972954673e-06
neg,johnston,1,2.96972954673e-06
neg,locklear,1,2.96972954673e-06
neg,shapely,2,5.93945909346e-06
neg,antidote,8,2.37578363738e-05
neg,lively,14,4.15762136542e-05
neg,pivot,1,2.96972954673e-06
neg,conceptually,2,5.93945909346e-06
neg,rossi,2,5.93945909346e-06
neg,uhhhhhm,1,2.96972954673e-06
neg,complexly,1,2.96972954673e-06
neg,gleam,1,2.96972954673e-06
neg,lounging,1,2.96972954673e-06
neg,redirection,1,2.96972954673e-06
neg,mindless,24,7.12735091215e-05
neg,sealed,5,1.48486477337e-05
neg,brazilian,6,1.78183772804e-05
neg,bubble,14,4.15762136542e-05
neg,witt,8,2.37578363738e-05
neg,wits,1,2.96972954673e-06
neg,foreheads,1,2.96972954673e-06
neg,sked,1,2.96972954673e-06
neg,nntphub,2,5.93945909346e-06
neg,abused,3,8.90918864019e-06
neg,pull,71,0.000210850797818
neg,rush,37,0.000109879993229
neg,rage,14,4.15762136542e-05
neg,tripe,11,3.2667025014e-05
neg,claustral,1,2.96972954673e-06
neg,dirty,36,0.000106910263682
neg,abuser,1,2.96972954673e-06
neg,abuses,5,1.48486477337e-05
neg,russ,5,1.48486477337e-05
neg,pulp,21,6.23643204813e-05
neg,touchstone,3,8.90918864019e-06
neg,patois,1,2.96972954673e-06
neg,gratuitous,30,8.90918864019e-05
neg,watches,15,4.4545943201e-05
neg,watcher,3,8.90918864019e-06
neg,associating,1,2.96972954673e-06
neg,watched,40,0.000118789181869
neg,jargon,1,2.96972954673e-06
neg,dampens,1,2.96972954673e-06
neg,cream,16,4.75156727477e-05
neg,moniker,6,1.78183772804e-05
neg,ideally,2,5.93945909346e-06
neg,yogi,1,2.96972954673e-06
neg,sympathetically,1,2.96972954673e-06
neg,introspection,1,2.96972954673e-06
neg,hofstra,1,2.96972954673e-06
neg,unparalleled,1,2.96972954673e-06
neg,friggin,3,8.90918864019e-06
neg,puppy,14,4.15762136542e-05
neg,waving,4,1.18789181869e-05
neg,midget,3,8.90918864019e-06
neg,brotherhood,1,2.96972954673e-06
neg,fedoras,3,8.90918864019e-06
neg,tricky,8,2.37578363738e-05
neg,natalie,11,3.2667025014e-05
neg,thora,1,2.96972954673e-06
neg,tricks,18,5.34551318411e-05
neg,maliciously,2,5.93945909346e-06
neg,dyed,1,2.96972954673e-06
neg,dyer,1,2.96972954673e-06
neg,sci,66,0.000196002150084
neg,caused,16,4.75156727477e-05
neg,beware,9,2.67275659206e-05
neg,zappa,1,2.96972954673e-06
neg,causes,28,8.31524273084e-05
neg,riots,1,2.96972954673e-06
neg,nora,8,2.37578363738e-05
neg,conciousness,1,2.96972954673e-06
neg,norm,19,5.64248613879e-05
neg,sant,8,2.37578363738e-05
neg,rootless,1,2.96972954673e-06
neg,sans,13,3.86064841075e-05
neg,boozed,2,5.93945909346e-06
neg,shenanigans,5,1.48486477337e-05
neg,roadster,1,2.96972954673e-06
neg,sang,2,5.93945909346e-06
neg,sand,12,3.56367545608e-05
neg,sane,5,1.48486477337e-05
neg,small,166,0.000492975104757
neg,sank,2,5.93945909346e-06
neg,courtesans,1,2.96972954673e-06
neg,abbreviated,1,2.96972954673e-06
neg,quicker,6,1.78183772804e-05
neg,healed,1,2.96972954673e-06
neg,past,143,0.000424671325182
neg,displays,10,2.96972954673e-05
neg,wakes,7,2.07881068271e-05
neg,pass,56,0.000166304854617
neg,investment,5,1.48486477337e-05
neg,shockwave,1,2.96972954673e-06
neg,clock,10,2.96972954673e-05
neg,skywalker,6,1.78183772804e-05
neg,colonists,2,5.93945909346e-06
neg,leia,2,5.93945909346e-06
neg,dwells,1,2.96972954673e-06
neg,hasn,43,0.000127698370509
neg,full,176,0.000522672400225
neg,hash,2,5.93945909346e-06
neg,diapers,1,2.96972954673e-06
neg,portrays,11,3.2667025014e-05
neg,civilians,5,1.48486477337e-05
neg,november,5,1.48486477337e-05
neg,melancholic,2,5.93945909346e-06
neg,contrastingly,1,2.96972954673e-06
neg,landslide,2,5.93945909346e-06
neg,experience,91,0.000270245388752
neg,anthropologists,1,2.96972954673e-06
neg,prior,16,4.75156727477e-05
neg,beaman,2,5.93945909346e-06
neg,periodic,1,2.96972954673e-06
neg,cessation,1,2.96972954673e-06
neg,norville,3,8.90918864019e-06
neg,followed,40,0.000118789181869
neg,scharzenegger,1,2.96972954673e-06
neg,traumatized,1,2.96972954673e-06
neg,crowned,1,2.96972954673e-06
neg,cynics,2,5.93945909346e-06
neg,automats,1,2.96972954673e-06
neg,attendance,2,5.93945909346e-06
neg,enliven,3,8.90918864019e-06
neg,mori,1,2.96972954673e-06
neg,unrecognizable,2,5.93945909346e-06
neg,firth,2,5.93945909346e-06
neg,glowers,1,2.96972954673e-06
neg,more,1509,0.00448132188602
neg,barbarino,1,2.96972954673e-06
neg,door,62,0.000184123231897
neg,doos,1,2.96972954673e-06
neg,initiated,1,2.96972954673e-06
neg,chucky,17,5.04854022944e-05
neg,company,78,0.000231638904645
neg,corrected,1,2.96972954673e-06
neg,tested,2,5.93945909346e-06
neg,lameness,1,2.96972954673e-06
neg,doom,17,5.04854022944e-05
neg,negativity,5,1.48486477337e-05
neg,leary,15,4.4545943201e-05
neg,fornicators,1,2.96972954673e-06
neg,patriarch,1,2.96972954673e-06
neg,learn,74,0.000219759986458
neg,knocked,10,2.96972954673e-05
neg,grope,1,2.96972954673e-06
neg,wimp,5,1.48486477337e-05
neg,bogs,2,5.93945909346e-06
neg,memoirs,1,2.96972954673e-06
neg,meaner,1,2.96972954673e-06
neg,bogg,2,5.93945909346e-06
neg,huge,92,0.000273215118299
neg,respective,18,5.34551318411e-05
neg,multitudes,1,2.96972954673e-06
neg,speedboat,2,5.93945909346e-06
neg,hugo,3,8.90918864019e-06
neg,hugh,16,4.75156727477e-05
neg,dismissed,1,2.96972954673e-06
neg,hugs,1,2.96972954673e-06
neg,lanky,2,5.93945909346e-06
neg,intended,55,0.00016333512507
neg,mendes,1,2.96972954673e-06
neg,disgraced,1,2.96972954673e-06
neg,sympathize,11,3.2667025014e-05
neg,hackwork,2,5.93945909346e-06
neg,huddled,1,2.96972954673e-06
neg,malevolent,5,1.48486477337e-05
neg,jiang,1,2.96972954673e-06
neg,resemble,12,3.56367545608e-05
neg,twisting,7,2.07881068271e-05
neg,dolph,4,1.18789181869e-05
neg,overcooked,2,5.93945909346e-06
neg,replied,1,2.96972954673e-06
neg,weirdoes,1,2.96972954673e-06
neg,peppy,1,2.96972954673e-06
neg,resorts,6,1.78183772804e-05
neg,paper,32,9.50313454954e-05
neg,scott,93,0.000276184847846
neg,signs,35,0.000103940534136
neg,smiling,5,1.48486477337e-05
neg,signy,1,2.96972954673e-06
neg,roots,12,3.56367545608e-05
neg,saucy,3,8.90918864019e-06
neg,mistreated,1,2.96972954673e-06
neg,sublimated,1,2.96972954673e-06
neg,elmo,1,2.96972954673e-06
neg,hounds,1,2.96972954673e-06
neg,isaak,1,2.96972954673e-06
neg,blunderheaded,1,2.96972954673e-06
neg,bummer,2,5.93945909346e-06
neg,isaac,4,1.18789181869e-05
neg,colleague,7,2.07881068271e-05
neg,cartman,1,2.96972954673e-06
neg,frizzi,2,5.93945909346e-06
neg,abandons,4,1.18789181869e-05
neg,gadget,31,9.20616159486e-05
neg,balaban,2,5.93945909346e-06
neg,weeds,1,2.96972954673e-06
neg,procreate,2,5.93945909346e-06
neg,everytime,1,2.96972954673e-06
neg,denny,1,2.96972954673e-06
neg,hatchette,1,2.96972954673e-06
neg,shocking,22,6.53340500281e-05
neg,reactions,7,2.07881068271e-05
neg,brunette,8,2.37578363738e-05
neg,operation,19,5.64248613879e-05
neg,nirto,1,2.96972954673e-06
neg,lipstick,3,8.90918864019e-06
neg,ernie,7,2.07881068271e-05
neg,kensington,1,2.96972954673e-06
neg,research,24,7.12735091215e-05
neg,inquires,1,2.96972954673e-06
neg,occurs,26,7.7212968215e-05
neg,insubordinate,1,2.96972954673e-06
neg,abnormally,1,2.96972954673e-06
neg,poignantly,1,2.96972954673e-06
neg,heads,49,0.00014551674779
neg,definition,13,3.86064841075e-05
neg,pairs,7,2.07881068271e-05
neg,theroux,2,5.93945909346e-06
neg,testament,4,1.18789181869e-05
neg,existential,1,2.96972954673e-06
neg,horndog,2,5.93945909346e-06
neg,terrifyingly,1,2.96972954673e-06
neg,brutally,13,3.86064841075e-05
neg,arlington,3,8.90918864019e-06
neg,nomi,11,3.2667025014e-05
neg,moderately,12,3.56367545608e-05
neg,bedridden,3,8.90918864019e-06
neg,saint,7,2.07881068271e-05
neg,kindergartner,1,2.96972954673e-06
neg,interviewed,7,2.07881068271e-05
neg,typhoon,5,1.48486477337e-05
neg,chapelle,3,8.90918864019e-06
neg,theater,111,0.000329639979687
neg,stifle,2,5.93945909346e-06
neg,pyroclastic,1,2.96972954673e-06
neg,funicello,1,2.96972954673e-06
neg,stormare,7,2.07881068271e-05
neg,condolences,1,2.96972954673e-06
neg,bruckheimer,18,5.34551318411e-05
neg,getaway,3,8.90918864019e-06
neg,charges,10,2.96972954673e-05
neg,dismantling,1,2.96972954673e-06
neg,prescott,3,8.90918864019e-06
neg,navigators,1,2.96972954673e-06
neg,organisations,2,5.93945909346e-06
neg,swanky,1,2.96972954673e-06
neg,waft,1,2.96972954673e-06
neg,guarding,1,2.96972954673e-06
neg,blond,23,6.83037795748e-05
neg,cleverness,8,2.37578363738e-05
neg,sell,28,8.31524273084e-05
neg,antagonizes,2,5.93945909346e-06
neg,tarnish,2,5.93945909346e-06
neg,self,137,0.000406852947902
neg,sela,2,5.93945909346e-06
neg,elisa,1,2.96972954673e-06
neg,recognizing,3,8.90918864019e-06
neg,sebastiano,1,2.96972954673e-06
neg,sharpe,1,2.96972954673e-06
neg,lunges,1,2.96972954673e-06
neg,pringles,1,2.96972954673e-06
neg,singles,4,1.18789181869e-05
neg,raucous,4,1.18789181869e-05
neg,virus,60,0.000178183772804
neg,understands,3,8.90918864019e-06
neg,omaha,1,2.96972954673e-06
neg,seize,2,5.93945909346e-06
neg,sometimes,91,0.000270245388752
neg,flits,1,2.96972954673e-06
neg,barred,3,8.90918864019e-06
neg,cultivating,1,2.96972954673e-06
neg,barren,3,8.90918864019e-06
neg,barrel,11,3.2667025014e-05
neg,shread,1,2.96972954673e-06
neg,amusements,2,5.93945909346e-06
neg,harvests,1,2.96972954673e-06
neg,ugh,15,4.4545943201e-05
neg,crowbar,1,2.96972954673e-06
neg,ugc,1,2.96972954673e-06
neg,naomi,3,8.90918864019e-06
neg,overwhelmed,1,2.96972954673e-06
neg,caruso,2,5.93945909346e-06
neg,wraps,5,1.48486477337e-05
neg,gooey,6,1.78183772804e-05
neg,cassette,1,2.96972954673e-06
neg,snobbish,2,5.93945909346e-06
neg,crashlands,1,2.96972954673e-06
neg,indifference,2,5.93945909346e-06
neg,lombard,1,2.96972954673e-06
neg,ceasing,1,2.96972954673e-06
neg,sunny,2,5.93945909346e-06
neg,informants,1,2.96972954673e-06
neg,remedy,2,5.93945909346e-06
neg,compass,3,8.90918864019e-06
neg,damnit,2,5.93945909346e-06
neg,distraction,12,3.56367545608e-05
neg,pleasures,9,2.67275659206e-05
neg,tanked,1,2.96972954673e-06
neg,tanker,8,2.37578363738e-05
neg,pleasured,1,2.96972954673e-06
neg,insane,14,4.15762136542e-05
neg,delicately,3,8.90918864019e-06
neg,overboard,4,1.18789181869e-05
neg,project,115,0.000341518897874
neg,richelieu,6,1.78183772804e-05
neg,ahmet,1,2.96972954673e-06
neg,storyboarded,1,2.96972954673e-06
neg,goggins,2,5.93945909346e-06
neg,untouched,2,5.93945909346e-06
neg,canran,1,2.96972954673e-06
neg,lass,1,2.96972954673e-06
neg,last,423,0.00125619559827
neg,opal,1,2.96972954673e-06
neg,connection,26,7.7212968215e-05
neg,amoeba,1,2.96972954673e-06
neg,opar,2,5.93945909346e-06
neg,retarded,1,2.96972954673e-06
neg,onofrio,7,2.07881068271e-05
neg,bell,14,4.15762136542e-05
neg,acted,35,0.000103940534136
neg,adaptation,38,0.000112849722776
neg,seldes,3,8.90918864019e-06
neg,belt,12,3.56367545608e-05
neg,unthrilling,1,2.96972954673e-06
neg,warfield,2,5.93945909346e-06
neg,satire,35,0.000103940534136
neg,implicit,2,5.93945909346e-06
neg,suburbs,2,5.93945909346e-06
neg,proprietor,3,8.90918864019e-06
neg,initiation,3,8.90918864019e-06
neg,portait,1,2.96972954673e-06
neg,faulkner,1,2.96972954673e-06
neg,patrolled,1,2.96972954673e-06
neg,combatants,1,2.96972954673e-06
neg,infect,1,2.96972954673e-06
neg,diverted,4,1.18789181869e-05
neg,awake,19,5.64248613879e-05
neg,despite,136,0.000403883218355
neg,mournful,3,8.90918864019e-06
neg,magwitch,1,2.96972954673e-06
neg,exponential,1,2.96972954673e-06
neg,caged,2,5.93945909346e-06
neg,expanded,2,5.93945909346e-06
neg,budget,112,0.000332609709234
neg,admire,14,4.15762136542e-05
neg,cagey,1,2.96972954673e-06
neg,pressed,9,2.67275659206e-05
neg,frighteners,2,5.93945909346e-06
neg,cages,1,2.96972954673e-06
neg,von,6,1.78183772804e-05
neg,binding,1,2.96972954673e-06
neg,vow,4,1.18789181869e-05
neg,raiders,10,2.96972954673e-05
neg,phelps,3,8.90918864019e-06
neg,cayman,1,2.96972954673e-06
neg,ugliness,4,1.18789181869e-05
neg,flooded,7,2.07881068271e-05
neg,everclear,1,2.96972954673e-06
neg,fleischer,2,5.93945909346e-06
neg,wunderkind,5,1.48486477337e-05
neg,vargas,1,2.96972954673e-06
neg,climb,12,3.56367545608e-05
neg,infamous,26,7.7212968215e-05
neg,symbolise,1,2.96972954673e-06
neg,cronenberg,5,1.48486477337e-05
neg,bumming,1,2.96972954673e-06
neg,soaked,8,2.37578363738e-05
neg,politely,2,5.93945909346e-06
neg,gripe,2,5.93945909346e-06
neg,salva,2,5.93945909346e-06
neg,cheddar,1,2.96972954673e-06
neg,thaddeus,3,8.90918864019e-06
neg,hercules,4,1.18789181869e-05
neg,crackles,1,2.96972954673e-06
neg,blizzard,1,2.96972954673e-06
neg,cuffs,2,5.93945909346e-06
neg,reap,1,2.96972954673e-06
neg,rangers,6,1.78183772804e-05
neg,parents,83,0.000246487552379
neg,depravity,4,1.18789181869e-05
neg,comprehensible,1,2.96972954673e-06
neg,eery,1,2.96972954673e-06
neg,cormack,1,2.96972954673e-06
neg,emergency,6,1.78183772804e-05
neg,couple,226,0.000671158877561
neg,bureaucrat,1,2.96972954673e-06
neg,emanating,1,2.96972954673e-06
neg,wives,6,1.78183772804e-05
neg,ofcs,1,2.96972954673e-06
neg,abound,5,1.48486477337e-05
neg,emergence,1,2.96972954673e-06
neg,thurman,21,6.23643204813e-05
neg,marquee,3,8.90918864019e-06
neg,spine,3,8.90918864019e-06
neg,chorus,1,2.96972954673e-06
neg,individuals,18,5.34551318411e-05
neg,bogie,1,2.96972954673e-06
neg,tribes,2,5.93945909346e-06
neg,turvy,1,2.96972954673e-06
neg,alexandre,5,1.48486477337e-05
neg,spins,1,2.96972954673e-06
neg,methods,12,3.56367545608e-05
neg,goddamn,4,1.18789181869e-05
neg,unsubstantial,1,2.96972954673e-06
neg,bounce,8,2.37578363738e-05
neg,ahern,2,5.93945909346e-06
neg,bouncy,1,2.96972954673e-06
neg,greener,1,2.96972954673e-06
neg,underbelly,1,2.96972954673e-06
neg,telefixated,1,2.96972954673e-06
neg,measurements,1,2.96972954673e-06
neg,novelty,10,2.96972954673e-05
neg,benefit,15,4.4545943201e-05
neg,behave,8,2.37578363738e-05
neg,whodunit,4,1.18789181869e-05
neg,aissa,1,2.96972954673e-06
neg,seclusion,2,5.93945909346e-06
neg,inserting,2,5.93945909346e-06
neg,jovovich,12,3.56367545608e-05
neg,obscures,1,2.96972954673e-06
neg,respite,1,2.96972954673e-06
neg,obscured,3,8.90918864019e-06
neg,dirtier,1,2.96972954673e-06
neg,cranked,2,5.93945909346e-06
neg,deserved,17,5.04854022944e-05
neg,scorces,1,2.96972954673e-06
neg,wrinkles,2,5.93945909346e-06
neg,melbourne,2,5.93945909346e-06
neg,deserves,31,9.20616159486e-05
neg,scraggly,1,2.96972954673e-06
neg,wrinkled,2,5.93945909346e-06
neg,gallagher,2,5.93945909346e-06
neg,canning,1,2.96972954673e-06
neg,tornatore,1,2.96972954673e-06
neg,terrorists,19,5.64248613879e-05
neg,disturbingly,1,2.96972954673e-06
neg,unredeemable,2,5.93945909346e-06
neg,prodigious,1,2.96972954673e-06
neg,chirping,1,2.96972954673e-06
neg,katie,9,2.67275659206e-05
neg,span,7,2.07881068271e-05
neg,harnessed,2,5.93945909346e-06
neg,tasting,1,2.96972954673e-06
neg,sock,1,2.96972954673e-06
neg,gases,3,8.90918864019e-06
neg,bios,3,8.90918864019e-06
neg,mishandle,2,5.93945909346e-06
neg,purred,1,2.96972954673e-06
neg,spat,2,5.93945909346e-06
neg,considerably,12,3.56367545608e-05
neg,hawaiian,2,5.93945909346e-06
neg,atlantic,6,1.78183772804e-05
neg,fanatasies,1,2.96972954673e-06
neg,considerable,12,3.56367545608e-05
neg,intestines,1,2.96972954673e-06
neg,jacki,1,2.96972954673e-06
neg,fades,9,2.67275659206e-05
neg,charmed,4,1.18789181869e-05
neg,pissant,1,2.96972954673e-06
neg,eddie,90,0.000267275659206
neg,erica,3,8.90918864019e-06
neg,paired,5,1.48486477337e-05
neg,faded,2,5.93945909346e-06
neg,kihlstedt,1,2.96972954673e-06
neg,chad,3,8.90918864019e-06
neg,influence,14,4.15762136542e-05
neg,haunt,10,2.96972954673e-05
neg,portentuous,1,2.96972954673e-06
neg,diverse,5,1.48486477337e-05
neg,chat,3,8.90918864019e-06
neg,chaz,1,2.96972954673e-06
neg,neilsen,1,2.96972954673e-06
neg,intrepid,4,1.18789181869e-05
neg,painkiller,1,2.96972954673e-06
neg,puzzling,5,1.48486477337e-05
neg,copulate,1,2.96972954673e-06
neg,singed,1,2.96972954673e-06
neg,duper,1,2.96972954673e-06
neg,oblige,2,5.93945909346e-06
neg,gardenia,1,2.96972954673e-06
neg,teck,1,2.96972954673e-06
neg,strums,1,2.96972954673e-06
neg,aussies,1,2.96972954673e-06
neg,flyboy,1,2.96972954673e-06
neg,suppression,1,2.96972954673e-06
neg,lang,1,2.96972954673e-06
neg,lane,14,4.15762136542e-05
neg,land,53,0.000157395665977
neg,methodologies,1,2.96972954673e-06
neg,lana,2,5.93945909346e-06
neg,prizes,1,2.96972954673e-06
neg,modernizing,2,5.93945909346e-06
neg,zzzzzzz,1,2.96972954673e-06
neg,splashing,1,2.96972954673e-06
neg,broader,1,2.96972954673e-06
neg,amiss,2,5.93945909346e-06
neg,flashback,29,8.61221568552e-05
neg,detectives,8,2.37578363738e-05
neg,amalgamation,3,8.90918864019e-06
neg,turkish,1,2.96972954673e-06
neg,horsing,1,2.96972954673e-06
neg,dickinson,1,2.96972954673e-06
neg,carelessly,3,8.90918864019e-06
neg,resources,12,3.56367545608e-05
neg,uploaded,1,2.96972954673e-06
neg,lindner,1,2.96972954673e-06
neg,boatload,3,8.90918864019e-06
neg,aatish,1,2.96972954673e-06
neg,alienbusting,1,2.96972954673e-06
neg,dryland,4,1.18789181869e-05
neg,prakazrel,1,2.96972954673e-06
neg,traumatised,1,2.96972954673e-06
neg,petitions,1,2.96972954673e-06
neg,decorating,1,2.96972954673e-06
neg,squirt,1,2.96972954673e-06
neg,herzfeld,6,1.78183772804e-05
neg,yakov,1,2.96972954673e-06
neg,lombardo,6,1.78183772804e-05
neg,fewer,5,1.48486477337e-05
neg,damning,2,5.93945909346e-06
neg,leonardo,13,3.86064841075e-05
neg,maclachlan,6,1.78183772804e-05
neg,cannibals,4,1.18789181869e-05
neg,mishap,1,2.96972954673e-06
neg,crook,6,1.78183772804e-05
neg,video,190,0.000564248613879
neg,dynamics,4,1.18789181869e-05
neg,ayla,6,1.78183772804e-05
neg,victor,8,2.37578363738e-05
neg,sweats,1,2.96972954673e-06
neg,waning,2,5.93945909346e-06
neg,sweaty,5,1.48486477337e-05
neg,turnaround,3,8.90918864019e-06
neg,slickster,1,2.96972954673e-06
neg,flowing,9,2.67275659206e-05
neg,charade,1,2.96972954673e-06
neg,guamo,1,2.96972954673e-06
neg,apace,1,2.96972954673e-06
neg,dolly,2,5.93945909346e-06
neg,squirming,2,5.93945909346e-06
neg,fifteen,33,9.80010750421e-05
neg,bakersfield,1,2.96972954673e-06
neg,unwittingly,3,8.90918864019e-06
neg,quaint,4,1.18789181869e-05
neg,survey,5,1.48486477337e-05
neg,makes,431,0.00127995343464
neg,maker,14,4.15762136542e-05
neg,thats,3,8.90918864019e-06
neg,panicked,1,2.96972954673e-06
neg,dumbest,7,2.07881068271e-05
